session_id,base_cart_item_names,base_cart_item_categories,base_cart_item_count,base_cart_value,cart_has_drink,cart_has_dessert,cart_has_side,cart_completion_score
355,Kulfi Falooda | Virgin Mojito,main | drink,2,356.86,1,0,0,0.65
356,Beef Tenderloin | BBQ Pork Ribs | Lamb Chops,main | main | main,3,931.96,0,0,0,0.5
357,Lasagna | Spaghetti Bolognese,main | main,2,775.32,0,0,0,0.5
358,Penne Arrabbiata | Spaghetti Bolognese,main | main,2,339.08,0,0,0,0.5
359,Zinger Burger,main,1,334.69,0,0,0,0.5
360,Mutton Ouzi | Shawarma Platter,main | main,2,508.06,0,0,0,0.5
361,Zinger Burger,main,1,180.5,0,0,0,0.5
362,Bisi Bele Bath | Bisi Bele Bath | Idli Sambar | Cold Coffee,main | main | main | drink,4,930.93,1,0,0,0.65
363,Risotto | Spaghetti Bolognese | Lasagna,main | main | main,3,942.1,0,0,0,0.5
364,Andhra Chicken Fry,main,1,124.33,0,0,0,0.5
365,Fettuccine Alfredo,main,1,193.54,0,0,0,0.6
366,Veg Club Sandwich | Veg Club Sandwich | Chicken Wrap,main | main | main,3,444.77,0,0,0,0.6
367,Chicken Rogan Josh,main,1,317.96,0,0,0,0.5
368,Veg Kadai | Masala Papad,main | side,2,646.12,0,0,1,1
369,Chicken Rogan Josh | Butter Chicken,main | main,2,546.85,0,0,0,0.5
370,Hakka Noodles | Hakka Noodles | Brownie with Ice Cream,main | main | dessert,3,752.53,0,1,0,0.65
371,Mutton Biryani | Paneer Biryani | Mutton Biryani,main | main | main,3,836.1,0,0,0,0.5
372,Veg Kadai | Chicken Rogan Josh,main | main,2,617.01,0,0,0,0.5
373,Pulled Pork Sandwich,main,1,168.66,0,0,0,0.5
374,Lamb Kabab | Mutton Ouzi,main | main,2,336.43,0,0,0,0.75
375,Cheesecake Slice | Cold Coffee,main | drink,2,334.44,1,0,0,0.65
376,Mutton Biryani | Prawn Biryani,main | main,2,826.42,0,0,0,0.5
377,Loaded Nachos,main,1,168.07,0,0,0,0.5
378,Manchurian Gravy | Veg Fried Rice,main | main,2,411.23,0,0,0,0.5
379,Shahi Mutton | Brownie with Ice Cream,main | dessert,2,435.36,0,1,0,0.65
380,Butter Chicken | Paneer Tikka Masala,main | main,2,591.72,0,0,0,0.5
381,Cheesecake Slice | Waffles with Ice Cream,main | main,2,495.31,0,0,0,0.5
382,Kerala Prawn Curry | Rava Dosa | Masala Dosa,main | main | main,3,963.68,0,0,0,0.5
383,Lasagna,main,1,166.37,0,0,0,0.5
384,Kerala Prawn Curry | Kerala Prawn Curry,main | main,2,312.88,0,0,0,0.5
385,Dal Makhani | Chole Bhature | Masala Papad,main | main | side,3,914.17,0,0,1,0.75
386,Chicken Mandi | Buttermilk,main | drink,2,218.56,1,0,0,0.75
387,Szechuan Chicken,main,1,145.67,0,0,0,1
388,Shahi Mutton | Rajma Masala | Shahi Mutton,main | main | main,3,1101.74,0,0,0,0.5
389,Gnocchi Pesto | Stir Fried Veggies,main | side,2,397,0,0,1,0.75
390,Butter Chicken,main,1,338.53,0,0,0,0.75
391,Penne Arrabbiata | Masala Chai,main | drink,2,356.39,1,0,0,0.65
392,Bisi Bele Bath | Idli Sambar,main | main,2,455.77,0,0,0,0.5
393,Rava Dosa | Kerala Prawn Curry | Masala Dosa,main | main | main,3,859.25,0,0,0,0.5
394,Grilled Chicken Steak,main,1,193.26,0,0,0,0.75
395,Veg Kadai,main,1,111.65,0,0,0,0.6
396,Grilled Salmon,main,1,202.35,0,0,0,0.5
397,Masala Dosa | Rava Dosa | Banana Milkshake,main | main | drink,3,356.87,1,0,0,0.65
398,Shahi Mutton,main,1,335.3,0,0,0,0.5
399,Margherita Pizza | Cold Coffee,main | drink,2,180.07,1,0,0,0.65
400,Fettuccine Alfredo | Risotto,main | main,2,438.31,0,0,0,0.5
401,Rava Dosa | Andhra Chicken Fry | Andhra Chicken Fry,main | main | main,3,827.26,0,0,0,0.5
402,Spring Roll | Masala Chai,main | drink,2,198.87,1,0,0,0.65
403,Hakka Noodles,main,1,298.21,0,0,0,0.5
404,Kerala Prawn Curry | Bisi Bele Bath | Gajar Halwa,main | main | dessert,3,680.69,0,1,0,0.65
405,Chilly Paneer,main,1,252.25,0,0,0,0.6
406,Penne Arrabbiata | Fettuccine Alfredo | Margherita Pizza,main | main | main,3,570.55,0,0,0,0.5
407,Chicken Wrap,main,1,304.71,0,0,0,0.5
408,Butter Chicken,main,1,178.59,0,0,0,0.5
409,Hakka Noodles | Veg Fried Rice,main | main,2,397.85,0,0,0,0.75
410,Cheesecake Slice,main,1,261.87,0,0,0,0.5
411,Rajma Masala | Veg Kadai | Chole Bhature,main | main | main,3,739.84,0,0,0,0.5
412,Mango Sorbet | Buttermilk,main | drink,2,371.56,1,0,0,0.65
413,Appam Stew | Bisi Bele Bath,main | main,2,338.34,0,0,0,0.5
414,Chicken Rogan Josh | Veg Kadai | Chole Bhature,main | main | main,3,490.68,0,0,0,0.5
415,Margherita Pizza | Virgin Mojito | Chocolate Mousse,main | drink | dessert,3,373.26,1,1,0,0.65
416,Double Patty Burger | Raita,main | side,2,417.88,0,0,1,0.75
417,Double Patty Burger,main,1,265.62,0,0,0,0.5
418,Mutton Biryani | Veg Biryani | Kolkata Biryani | Gulab Jamun,main | main | main | dessert,4,917.32,0,1,0,0.65
419,Rajma Masala | Mango Lassi,main | drink,2,536.17,1,0,0,0.65
420,Chole Bhature,main,1,159.4,0,0,0,0.5
421,Pesarattu | Appam Stew | Masala Chai | Masala Papad,main | main | drink | side,4,483.76,1,0,1,0.9
422,Margherita Pizza | Risotto | Margherita Pizza | Rasgulla,main | main | main | dessert,4,1016.96,0,1,0,0.65
423,Shahi Mutton | Rajma Masala | Chole Bhature | Gajar Halwa,main | main | main | dessert,4,1272.54,0,1,0,0.65
424,Kolkata Biryani,main,1,331.46,0,0,0,0.5
425,Idli Sambar,main,1,298.69,0,0,0,0.5
426,Veg Club Sandwich,main,1,223.02,0,0,0,0.5
427,Lasagna,main,1,320.51,0,0,0,0.5
428,Chocolate Lava Cake,main,1,179.22,0,0,0,0.5
429,Spring Roll,main,1,274.92,0,0,0,0.5
430,Chicken Wrap,main,1,283.14,0,0,0,0.5
431,Andhra Chicken Fry,main,1,427.4,0,0,0,0.5
432,BBQ Pork Ribs,main,1,274.91,0,0,0,0.5
433,Mutton Biryani | Paneer Biryani,main | main,2,326.99,0,0,0,0.5
434,Mango Sorbet,main,1,246.64,0,0,0,1
435,Veg Fried Rice | Chicken in Black Bean | Szechuan Chicken,main | main | main,3,760.33,0,0,0,0.5
436,Spring Roll | Kung Pao Chicken | Chocolate Mousse,main | main | dessert,3,729.35,0,1,0,0.65
437,Veg Kadai | Chole Bhature | Rajma Masala,main | main | main,3,510.98,0,0,0,0.5
438,Lamb Chops,main,1,169.01,0,0,0,0.5
439,Grilled Chicken Steak | Lamb Chops,main | main,2,317.71,0,0,0,0.5
440,Veg Fried Rice,main,1,207.75,0,0,0,0.5
441,Chicken Rogan Josh | Shahi Mutton | Fresh Lime Soda,main | main | drink,3,594.61,1,0,0,0.65
442,Bisi Bele Bath,main,1,171.56,0,0,0,0.5
443,Veg Fried Rice,main,1,228.57,0,0,0,0.5
444,Cheesecake Slice | Tiramisu | Raita,main | main | side,3,431.23,0,0,1,0.75
445,BBQ Pork Ribs | Masala Chai | Raita,main | drink | side,3,504.56,1,0,1,0.9
446,Kung Pao Chicken,main,1,179.54,0,0,0,0.5
447,Gnocchi Pesto,main,1,259.4,0,0,0,0.5
448,BBQ Burger | Gulab Jamun,main | dessert,2,216.26,0,1,0,0.65
449,Waffles with Ice Cream,main,1,229.66,0,0,0,0.5
450,BBQ Burger | BBQ Burger | Virgin Mojito,main | main | drink,3,639.52,1,0,0,0.65
451,Bisi Bele Bath,main,1,173.97,0,0,0,0.5
452,Bisi Bele Bath | Bisi Bele Bath | Masala Dosa,main | main | main,3,570.51,0,0,0,0.5
453,Pesarattu | Potato Wedges,main | side,2,231.27,0,0,1,0.75
454,Chicken in Black Bean,main,1,375.57,0,0,0,0.6
455,Beef Tenderloin | Buttermilk,main | drink,2,231.86,1,0,0,0.65
456,Rajma Masala,main,1,201.7,0,0,0,0.75
457,Shahi Mutton | Shahi Mutton,main | main,2,425.22,0,0,0,0.75
458,Masala Dosa,main,1,261.84,0,0,0,0.5
459,Kung Pao Chicken,main,1,187.83,0,0,0,0.5
460,Egg Biryani | Prawn Biryani,main | main,2,548.93,0,0,0,0.5
461,Chole Bhature | Butter Chicken,main | main,2,602.56,0,0,0,0.5
462,Dal Makhani | Paneer Tikka Masala,main | main,2,525.01,0,0,0,0.5
463,Paneer Biryani,main,1,116.68,0,0,0,0.5
464,Andhra Chicken Fry | Pesarattu | Sugarcane Juice,main | main | drink,3,838.05,1,0,0,0.65
465,Kung Pao Chicken | Kung Pao Chicken,main | main,2,337.6,0,0,0,0.5
466,Masala Dosa,main,1,213.88,0,0,0,0.5
467,Butter Chicken,main,1,166.51,0,0,0,0.5
468,Egg Biryani | Garden Salad,main | side,2,516.85,0,0,1,0.75
469,Chicken Biryani | Egg Biryani,main | main,2,307.63,0,0,0,0.65
470,Zinger Burger | Double Patty Burger,main | main,2,358.26,0,0,0,0.5
471,Mango Sorbet,main,1,370.8,0,0,0,0.5
472,Risotto | Penne Arrabbiata,main | main,2,694.66,0,0,0,0.5
473,Kerala Prawn Curry,main,1,275.05,0,0,0,0.5
474,Masala Dosa,main,1,168.04,0,0,0,0.5
475,Kulfi Falooda,main,1,303.28,0,0,0,0.5
476,Andhra Chicken Fry | Rava Dosa | Andhra Chicken Fry,main | main | main,3,793.41,0,0,0,0.5
477,Loaded Nachos | Veg Club Sandwich,main | main,2,641.92,0,0,0,0.5
478,Risotto,main,1,264.27,0,0,0,0.5
479,Butter Chicken,main,1,218.47,0,0,0,0.5
480,Dal Makhani | Mango Lassi,main | drink,2,270.63,1,0,0,0.65
481,Gulab Jamun Platter | Chocolate Lava Cake,main | main,2,381.64,0,0,0,0.5
482,Pulled Pork Sandwich,main,1,253.14,0,0,0,0.5
483,Chicken Rogan Josh | Fresh Lime Soda,main | drink,2,200.08,1,0,0,0.65
484,Veg Club Sandwich,main,1,176.37,0,0,0,0.5
485,Veg Kadai | Chicken Rogan Josh,main | main,2,341.64,0,0,0,0.6
486,Penne Arrabbiata,main,1,209.81,0,0,0,0.5
487,Veg Biryani | Kolkata Biryani | Egg Biryani,main | main | main,3,880.1,0,0,0,0.85
488,Kulfi Falooda,main,1,322.08,0,0,0,0.5
489,Bisi Bele Bath,main,1,329,0,0,0,0.5
490,Lamb Chops,main,1,283.72,0,0,0,0.5
491,Prawn Biryani | Watermelon Juice,main | drink,2,371.3,1,0,0,0.65
492,Chicken Wrap,main,1,164.05,0,0,0,0.5
493,Paneer Tikka Masala,main,1,156.12,0,0,0,0.5
494,Veg Kadai | Mango Lassi,main | drink,2,310.31,1,0,0,0.65
495,Butter Chicken | Potato Wedges,main | side,2,407.02,0,0,1,0.75
496,Rajma Masala | Dal Makhani,main | main,2,364.14,0,0,0,0.5
497,Paneer Biryani,main,1,144.08,0,0,0,0.5
498,Dal Makhani,main,1,167.58,0,0,0,0.75
499,Mutton Biryani | Veg Biryani | Cold Coffee | Potato Wedges,main | main | drink | side,4,771.77,1,0,1,0.9
500,Chicken Rogan Josh,main,1,257.13,0,0,0,0.5
501,Gnocchi Pesto | Risotto | Risotto,main | main | main,3,1189.23,0,0,0,0.65
502,Egg Biryani | Chicken Biryani | Prawn Biryani,main | main | main,3,799.47,0,0,0,0.5
503,Hyderabadi Dum Biryani,main,1,174.82,0,0,0,0.5
504,Grilled Salmon,main,1,139.19,0,0,0,0.5
505,Waffles with Ice Cream | Mango Lassi,main | drink,2,371.76,1,0,0,0.65
506,Bisi Bele Bath,main,1,286.81,0,0,0,0.5
507,Chole Bhature | Butter Chicken,main | main,2,489.66,0,0,0,0.5
508,Rajma Masala | Chole Bhature,main | main,2,598.38,0,0,0,0.5
509,Chicken Wrap,main,1,401.75,0,0,0,0.5
510,Margherita Pizza | Mango Lassi,main | drink,2,463.78,1,0,0,0.65
511,Masala Dosa | Lemon Iced Tea,main | drink,2,412.16,1,0,0,0.9
512,Butter Chicken | Fresh Lime Soda,main | drink,2,211.76,1,0,0,0.65
513,Shahi Mutton | Shahi Mutton | Paneer Tikka Masala,main | main | main,3,856.77,0,0,0,0.5
514,Chicken Rogan Josh,main,1,388.08,0,0,0,0.5
515,Grilled Salmon | Jeera Aloo,main | side,2,342.45,0,0,1,1
516,Paneer Biryani | Prawn Biryani,main | main,2,294.96,0,0,0,0.6
517,Spaghetti Bolognese,main,1,148.04,0,0,0,0.5
518,Margherita Pizza | Jeera Aloo,main | side,2,438.59,0,0,1,0.75
519,BBQ Burger,main,1,258.47,0,0,0,0.5
520,Kolkata Biryani | Hyderabadi Dum Biryani | Sugarcane Juice,main | main | drink,3,656.51,1,0,0,0.65
521,Fettuccine Alfredo | Virgin Mojito,main | drink,2,236.9,1,0,0,0.9
522,Margherita Pizza,main,1,282.72,0,0,0,0.5
523,Fettuccine Alfredo,main,1,337.45,0,0,0,0.5
524,Mushroom Risotto | Raita,main | side,2,227.51,0,0,1,0.9
525,Pesarattu | Idli Sambar | Kerala Prawn Curry | Onion Rings,main | main | main | side,4,647.81,0,0,1,0.75
526,Pulled Pork Sandwich,main,1,383.96,0,0,0,0.5
527,Rasmalai,main,1,324.94,0,0,0,0.5
528,Chicken Biryani,main,1,189.3,0,0,0,0.5
529,Pesarattu,main,1,171.99,0,0,0,0.5
530,Bisi Bele Bath,main,1,275.47,0,0,0,0.5
531,Manchurian Gravy,main,1,260.14,0,0,0,0.9
532,Szechuan Chicken | Hakka Noodles,main | main,2,320.25,0,0,0,0.5
533,Grilled Chicken Steak,main,1,212.33,0,0,0,0.5
534,Idli Sambar,main,1,133.68,0,0,0,0.5
535,Hakka Noodles | Manchurian Gravy,main | main,2,374.85,0,0,0,0.5
536,Rajma Masala | Chole Bhature,main | main,2,555.88,0,0,0,0.5
537,Butter Chicken | Fresh Lime Soda | Masala Papad,main | drink | side,3,565.21,1,0,1,0.9
538,Mixed Grill Plate,main,1,146.51,0,0,0,0.6
539,Appam Stew | Masala Dosa | Virgin Mojito | Coleslaw,main | main | drink | side,4,728.47,1,0,1,0.9
540,Masala Dosa,main,1,206.07,0,0,0,0.65
541,Kulfi Falooda | Mango Sorbet | Tiramisu | Cold Coffee,main | main | main | drink,4,876.82,1,0,0,0.65
542,Hyderabadi Dum Biryani | Hyderabadi Dum Biryani,main | main,2,588.01,0,0,0,0.5
543,Waffles with Ice Cream | Masala Papad,main | side,2,394.05,0,0,1,0.75
544,Veg Fried Rice | Hakka Noodles | Raita,main | main | side,3,845.41,0,0,1,0.75
545,Chicken Rogan Josh | Paneer Tikka Masala,main | main,2,367.56,0,0,0,0.5
546,Loaded Nachos,main,1,216.32,0,0,0,0.5
547,Loaded Nachos,main,1,420.78,0,0,0,0.5
548,BBQ Pork Ribs | Watermelon Juice,main | drink,2,457.55,1,0,0,0.75
549,Shawarma Platter | Potato Wedges,main | side,2,348.2,0,0,1,0.85
550,Idli Sambar | Fresh Lime Soda,main | drink,2,234.3,1,0,0,0.65
551,Waffles with Ice Cream,main,1,238.3,0,0,0,0.5
552,Hyderabadi Dum Biryani,main,1,281.03,0,0,0,0.5
553,Chole Bhature | Rajma Masala | Mango Lassi | Jeera Aloo,main | main | drink | side,4,814.25,1,0,1,0.9
554,Pulled Pork Sandwich,main,1,437.75,0,0,0,0.5
555,Hyderabadi Dum Biryani | Hyderabadi Dum Biryani,main | main,2,341.17,0,0,0,0.5
556,Margherita Pizza | Penne Arrabbiata,main | main,2,508.21,0,0,0,0.5
557,BBQ Burger | Crispy Chicken Burger | Corn Salad,main | main | side,3,956.44,0,0,1,0.75
558,Pepperoni Pizza | Risotto | Spaghetti Bolognese,main | main | main,3,548.85,0,0,0,0.5
559,Egg Biryani | Chicken Biryani,main | main,2,336.97,0,0,0,0.5
560,Cheesecake Slice,main,1,327.11,0,0,0,0.5
561,Rajma Masala | Dal Makhani | Chole Bhature,main | main | main,3,981.2,0,0,0,0.5
562,Andhra Chicken Fry | Masala Dosa | Idli Sambar,main | main | main,3,1155.57,0,0,0,0.5
563,Paneer Tikka Masala,main,1,171.72,0,0,0,0.5
564,Hyderabadi Dum Biryani | Paneer Biryani | Veg Biryani,main | main | main,3,475.35,0,0,0,0.9
565,Shahi Mutton | Chole Bhature,main | main,2,585.99,0,0,0,0.5
566,Mutton Ouzi,main,1,167.24,0,0,0,0.65
567,Spring Roll | Kung Pao Chicken,main | main,2,432.47,0,0,0,0.9
568,Chicken Cordon Bleu,main,1,271.28,0,0,0,0.5
569,Chicken in Black Bean,main,1,135.11,0,0,0,0.5
570,Veg Kadai,main,1,122.67,0,0,0,0.6
571,Butter Chicken,main,1,158.96,0,0,0,0.5
572,Mushroom Risotto | Lamb Chops,main | main,2,341.6,0,0,0,0.5
573,Lasagna,main,1,360.88,0,0,0,0.5
574,Margherita Pizza | Margherita Pizza | Penne Arrabbiata,main | main | main,3,1167.68,0,0,0,0.5
575,Spring Roll | Kung Pao Chicken | Kung Pao Chicken | Potato Wedges,main | main | main | side,4,637.39,0,0,1,0.85
576,Shahi Mutton,main,1,201.84,0,0,0,0.6
577,Chole Bhature,main,1,155.47,0,0,0,0.5
578,Rava Dosa,main,1,179.31,0,0,0,0.5
579,Prawn Biryani | Mutton Biryani,main | main,2,810.68,0,0,0,0.5
580,Mushroom Risotto | Jeera Aloo,main | side,2,279.67,0,0,1,0.75
581,Chocolate Lava Cake,main,1,209.82,0,0,0,0.5
582,Idli Sambar,main,1,377.89,0,0,0,0.75
583,Lasagna | Fettuccine Alfredo | Spaghetti Bolognese,main | main | main,3,498.35,0,0,0,0.75
584,Chole Bhature,main,1,390.11,0,0,0,0.5
585,Chicken Biryani | Veg Biryani | Paneer Biryani,main | main | main,3,436.93,0,0,0,0.5
586,Kerala Prawn Curry,main,1,113.67,0,0,0,0.75
587,Beef Tenderloin,main,1,336.47,0,0,0,0.5
588,Dal Makhani | Chole Bhature,main | main,2,601.82,0,0,0,0.5
589,Pulled Pork Sandwich | Double Patty Burger | Veg Club Sandwich | Brownie with Ice Cream,main | main | main | dessert,4,475.04,0,1,0,0.65
590,Szechuan Chicken | Manchurian Gravy | Hakka Noodles | Stir Fried Veggies,main | main | main | side,4,1052.65,0,0,1,0.75
591,Chicken Wrap | Loaded Nachos,main | main,2,352.39,0,0,0,0.9
592,Andhra Chicken Fry | Bisi Bele Bath,main | main,2,273.58,0,0,0,0.5
593,Beef Tenderloin,main,1,146.96,0,0,0,0.75
594,Rava Dosa | Corn Salad | Kheer,main | side | dessert,3,541.28,0,1,1,0.9
595,Pepperoni Pizza | Pepperoni Pizza | Fettuccine Alfredo,main | main | main,3,1110.4,0,0,0,0.5
596,Kerala Prawn Curry,main,1,317.34,0,0,0,0.5
597,Chicken Rogan Josh | Fresh Lime Soda,main | drink,2,265.38,1,0,0,0.65
598,Lamb Chops,main,1,328.38,0,0,0,0.5
599,Pepperoni Pizza | Risotto,main | main,2,850.07,0,0,0,0.5
600,Chole Bhature | Chole Bhature | Chole Bhature,main | main | main,3,540.47,0,0,0,0.5
601,Fettuccine Alfredo | Spaghetti Bolognese,main | main,2,524.71,0,0,0,0.5
602,Crispy Chicken Burger,main,1,203.85,0,0,0,0.5
603,Bisi Bele Bath | Kerala Prawn Curry,main | main,2,412.78,0,0,0,0.5
604,Pulled Pork Sandwich | BBQ Burger | Loaded Nachos,main | main | main,3,464.33,0,0,0,0.5
605,Chocolate Lava Cake | Waffles with Ice Cream | Waffles with Ice Cream,main | main | main,3,800.59,0,0,0,0.5
606,Penne Arrabbiata,main,1,410.95,0,0,0,0.5
607,Spring Roll,main,1,218.24,0,0,0,0.5
608,Lamb Chops | Mushroom Risotto | Grilled Chicken Steak | Mango Lassi,main | main | main | drink,4,714.58,1,0,0,0.65
609,Rava Dosa | Masala Dosa,main | main,2,518.72,0,0,0,0.5
610,Hyderabadi Dum Biryani,main,1,267.41,0,0,0,0.5
611,Veg Kadai,main,1,178.74,0,0,0,0.5
612,Butter Chicken | Dal Makhani | Chicken Rogan Josh,main | main | main,3,502.63,0,0,0,0.5
613,Hyderabadi Dum Biryani | Chicken Biryani | Egg Biryani | Steamed Vegetables,main | main | main | side,4,1096.48,0,0,1,1
614,Dal Makhani | Veg Kadai | Watermelon Juice,main | main | drink,3,651.18,1,0,0,0.65
615,Chole Bhature,main,1,186.09,0,0,0,0.75
616,Chicken Cordon Bleu | Chicken Cordon Bleu | Chicken Cordon Bleu,main | main | main,3,741.4,0,0,0,0.5
617,Paneer Tikka Masala | Veg Kadai,main | main,2,565.99,0,0,0,0.5
618,Waffles with Ice Cream,main,1,428.74,0,0,0,0.5
619,Fish & Chips | Buttermilk,main | drink,2,375.17,1,0,0,0.65
620,Szechuan Chicken | Stir Fried Veggies,main | side,2,270.33,0,0,1,0.75
621,Penne Arrabbiata,main,1,369.73,0,0,0,0.65
622,Dal Makhani,main,1,260.13,0,0,0,0.5
623,Butter Chicken | Chicken Rogan Josh | Fresh Lime Soda,main | main | drink,3,476.4,1,0,0,0.65
624,Chilly Paneer,main,1,187.12,0,0,0,0.5
625,Hummus Platter | Chicken Tikka Arabian,main | main,2,598.78,0,0,0,0.5
626,Pulled Pork Sandwich | Lemon Iced Tea,main | drink,2,223.28,1,0,0,0.65
627,Shahi Mutton | Cold Coffee,main | drink,2,232.05,1,0,0,0.65
628,Shawarma Platter | Mutton Ouzi,main | main,2,564.73,0,0,0,0.65
629,Veg Biryani | Paneer Biryani | Egg Biryani | Onion Rings,main | main | main | side,4,576.91,0,0,1,0.75
630,Veg Fried Rice,main,1,163.82,0,0,0,0.65
631,Spring Roll,main,1,327.76,0,0,0,0.5
632,Mushroom Risotto,main,1,175.7,0,0,0,0.5
633,Risotto | Lasagna,main | main,2,748.57,0,0,0,0.6
634,Chicken Rogan Josh | Rasgulla,main | dessert,2,277.2,0,1,0,0.9
635,Hyderabadi Dum Biryani | Paneer Biryani | Mango Lassi,main | main | drink,3,555.6,1,0,0,0.65
636,Chicken Wrap | Pulled Pork Sandwich | Loaded Nachos | Buttermilk,main | main | main | drink,4,637.88,1,0,0,0.65
637,Mushroom Risotto,main,1,182.47,0,0,0,0.5
638,Gnocchi Pesto,main,1,181.05,0,0,0,0.5
639,Hyderabadi Dum Biryani,main,1,215.47,0,0,0,0.5
640,BBQ Burger,main,1,213.72,0,0,0,0.5
641,Beef Tenderloin,main,1,377.01,0,0,0,0.5
642,Egg Biryani,main,1,242.98,0,0,0,0.5
643,Shahi Mutton | Veg Kadai,main | main,2,454.64,0,0,0,0.5
644,Kung Pao Chicken | Spring Roll,main | main,2,632.58,0,0,0,0.5
645,Gulab Jamun Platter,main,1,309.13,0,0,0,0.5
646,Pepperoni Pizza | Margherita Pizza | Risotto | Phirni,main | main | main | dessert,4,888.65,0,1,0,0.65
647,Paneer Biryani | Egg Biryani | Chicken Biryani,main | main | main,3,1238.37,0,0,0,0.5
648,Gnocchi Pesto | Spaghetti Bolognese | Gnocchi Pesto,main | main | main,3,516.32,0,0,0,0.5
649,Paneer Tikka Masala | Dal Makhani | Sugarcane Juice,main | main | drink,3,389.71,1,0,0,0.65
650,Mutton Biryani | Watermelon Juice,main | drink,2,374.23,1,0,0,0.65
651,Chocolate Lava Cake,main,1,258.5,0,0,0,0.5
652,Mushroom Risotto | Chicken Cordon Bleu | Raita,main | main | side,3,416.87,0,0,1,0.75
653,Mutton Biryani | Masala Chai | Choco Lava Cup,main | drink | dessert,3,332.13,1,1,0,0.65
654,BBQ Burger | Corn Salad,main | side,2,268.85,0,0,1,0.75
655,Lamb Chops | Mushroom Risotto | Buttermilk,main | main | drink,3,593.56,1,0,0,0.65
656,Spaghetti Bolognese,main,1,194.67,0,0,0,0.5
657,Lasagna,main,1,145.77,0,0,0,0.5
658,Butter Chicken,main,1,219.8,0,0,0,0.5
659,Spring Roll,main,1,187.79,0,0,0,0.65
660,Mixed Grill Plate | Mixed Grill Plate,main | main,2,336.74,0,0,0,0.5
661,Veg Kadai | Butter Chicken | Shahi Mutton | Potato Wedges,main | main | main | side,4,584.35,0,0,1,0.9
662,Kung Pao Chicken,main,1,141.24,0,0,0,0.5
663,Pesarattu | Sugarcane Juice,main | drink,2,544.52,1,0,0,0.65
664,Fettuccine Alfredo,main,1,270.71,0,0,0,0.5
665,Andhra Chicken Fry | Rava Dosa | Andhra Chicken Fry,main | main | main,3,504.25,0,0,0,0.5
666,Rasmalai | Virgin Mojito,main | drink,2,221.3,1,0,0,0.75
667,Chicken Biryani | Chicken Biryani,main | main,2,486.88,0,0,0,0.5
668,Masala Dosa | Masala Dosa,main | main,2,486.9,0,0,0,0.5
669,Paneer Tikka Masala | Watermelon Juice,main | drink,2,300.46,1,0,0,0.65
670,Butter Chicken,main,1,166.51,0,0,0,0.5
671,Egg Biryani | Chicken Biryani | Kolkata Biryani,main | main | main,3,819.35,0,0,0,0.5
672,Mutton Biryani,main,1,181.77,0,0,0,0.5
673,Rajma Masala,main,1,268.63,0,0,0,0.5
674,Mutton Ouzi,main,1,149.99,0,0,0,0.5
675,Pulled Pork Sandwich | Potato Wedges,main | side,2,254.46,0,0,1,0.75
676,Paneer Biryani,main,1,236.44,0,0,0,0.85
677,Masala Dosa,main,1,131.02,0,0,0,0.5
678,Andhra Chicken Fry | Bisi Bele Bath,main | main,2,532.53,0,0,0,0.5
679,Veg Biryani,main,1,256.27,0,0,0,0.5
680,Shahi Mutton,main,1,290.66,0,0,0,0.5
681,Butter Chicken | Chole Bhature | Dal Makhani,main | main | main,3,908.68,0,0,0,0.9
682,Veg Club Sandwich | Sugarcane Juice,main | drink,2,286.1,1,0,0,0.65
683,Pulled Pork Sandwich | BBQ Burger | Panna Cotta,main | main | dessert,3,615.75,0,1,0,0.65
684,Hyderabadi Dum Biryani | Veg Biryani,main | main,2,306.61,0,0,0,0.65
685,Fettuccine Alfredo,main,1,402.37,0,0,0,0.5
686,Veg Kadai,main,1,372.1,0,0,0,0.5
687,Chicken in Black Bean | Hakka Noodles | Hakka Noodles,main | main | main,3,516.56,0,0,0,0.5
688,Spaghetti Bolognese | Coleslaw,main | side,2,429.16,0,0,1,0.75
689,Spring Roll | Manchurian Gravy,main | main,2,406.97,0,0,0,0.5
690,Butter Chicken,main,1,327.74,0,0,0,0.5
691,Chicken Rogan Josh | Chole Bhature | Paneer Tikka Masala,main | main | main,3,842.12,0,0,0,0.75
692,Rava Dosa | Fresh Lime Soda,main | drink,2,192.07,1,0,0,0.65
693,Paneer Biryani,main,1,136.37,0,0,0,0.5
694,Bisi Bele Bath | Lemon Iced Tea | Masala Papad,main | drink | side,3,497.84,1,0,1,0.9
695,BBQ Pork Ribs | Lamb Chops | Raita,main | main | side,3,720.53,0,0,1,0.75
696,Dal Makhani,main,1,145.31,0,0,0,0.5
697,Chicken Biryani | Mutton Biryani,main | main,2,588.66,0,0,0,0.5
698,Masala Dosa,main,1,193.38,0,0,0,0.75
699,Andhra Chicken Fry,main,1,407.05,0,0,0,0.5
700,Fettuccine Alfredo | Lasagna,main | main,2,606.56,0,0,0,0.5
701,Chicken Mandi | Garden Salad,main | side,2,278.11,0,0,1,0.75
702,Hyderabadi Dum Biryani | Watermelon Juice,main | drink,2,387.36,1,0,0,0.65
703,Veg Fried Rice | Sugarcane Juice,main | drink,2,231.92,1,0,0,0.65
704,Beef Tenderloin | Chicken Cordon Bleu,main | main,2,512.54,0,0,0,0.65
705,Chicken Biryani,main,1,202.3,0,0,0,0.5
