session_id,any_addon_added,actual_added_addon_names,actual_added_addon_categories,actual_added_addon_count,actual_added_addon_value,final_order_value
724,0,none,none,0,0,851.02
725,0,none,none,0,0,404.85
726,0,none,none,0,0,150.89
727,0,none,none,0,0,483.32
728,1,Sugarcane Juice,drink,1,44.34,427.29
729,1,Tzatziki,dip,1,36.83,645.04
730,0,none,none,0,0,314.71
731,0,none,none,0,0,757.92
732,0,none,none,0,0,510.99
733,1,Sugarcane Juice,drink,1,119.05,558.45
734,1,Kheer,dessert,1,171.41,995.47
735,0,none,none,0,0,521.41
736,0,none,none,0,0,257.83
737,1,Vegetable Fried Rice,rice,1,176.68,521.15
738,0,none,none,0,0,413.09
739,0,none,none,0,0,158.51
740,0,none,none,0,0,587.09
741,1,Jeera Aloo | Jeera Aloo,side | side,2,238.95,763.87
742,1,Fresh Lime Soda | Phirni,drink | dessert,2,117.81,299.42
743,0,none,none,0,0,1107.7
744,0,none,none,0,0,581.5
745,1,Gulab Jamun | Veg Kadai,dessert | main,2,602.66,1123.16
746,0,none,none,0,0,247.32
747,0,none,none,0,0,169.07
748,0,none,none,0,0,368.96
749,1,Garden Salad | Steamed Basmati,side | rice,2,366.36,1147.28
750,1,Stuffed Paratha,bread,1,33.7,262.54
751,0,none,none,0,0,223.21
752,0,none,none,0,0,213.55
753,0,none,none,0,0,364.49
754,0,none,none,0,0,1223.05
755,1,Gajar Halwa,dessert,1,60.46,277.65
756,0,none,none,0,0,332.87
757,1,Stuffed Paratha | Salsa Dip,bread | dip,2,120.54,518.2
758,0,none,none,0,0,206.38
759,0,none,none,0,0,731.73
760,0,none,none,0,0,317.34
761,0,none,none,0,0,344.87
762,0,none,none,0,0,527.82
763,0,none,none,0,0,283.69
764,1,Fresh Lime Soda | Fresh Lime Soda | Phirni,drink | drink | dessert,3,173,700.53
765,1,Sugarcane Juice | Cheese Naan,drink | bread,2,121.07,340.46
766,0,none,none,0,0,186.69
767,0,none,none,0,0,282.23
768,0,none,none,0,0,288.51
769,0,none,none,0,0,247.16
770,1,Cheese Naan | Salsa Dip,bread | dip,2,67.37,231.24
771,0,none,none,0,0,569.52
772,0,none,none,0,0,350.37
773,0,none,none,0,0,176.61
774,0,none,none,0,0,190.47
775,0,none,none,0,0,578.14
776,0,none,none,0,0,630.6
777,0,none,none,0,0,319.75
778,1,Panna Cotta,dessert,1,101.5,437.65
779,0,none,none,0,0,206.66
780,0,none,none,0,0,294.49
781,0,none,none,0,0,422.43
782,0,none,none,0,0,780.34
783,0,none,none,0,0,587.17
784,1,Panna Cotta | Brownie with Ice Cream,dessert | dessert,2,337.4,1490.31
785,0,none,none,0,0,539.1
786,0,none,none,0,0,290.14
787,1,Multigrain Bread,bread,1,44.56,264.92
788,0,none,none,0,0,175.13
789,0,none,none,0,0,142.69
790,0,none,none,0,0,244.76
791,0,none,none,0,0,872.93
792,0,none,none,0,0,325.32
793,0,none,none,0,0,152.23
794,0,none,none,0,0,203.07
795,0,none,none,0,0,200.2
796,0,none,none,0,0,791.95
797,0,none,none,0,0,1152.94
798,0,none,none,0,0,389.2
799,0,none,none,0,0,245.91
800,1,Choco Lava Cup | Fresh Lime Soda | Choco Lava Cup,dessert | drink | dessert,3,331.44,1014.3
801,0,none,none,0,0,527.58
802,0,none,none,0,0,613.89
803,0,none,none,0,0,593.36
804,0,none,none,0,0,418.26
805,1,Peri Peri Sauce,dip,1,46.1,583.52
806,0,none,none,0,0,825.7
807,1,Puri | Ranch Dip,bread | dip,2,142.07,563.69
808,1,Virgin Mojito,drink,1,48.75,230.83
809,1,Banana Milkshake,drink,1,51.29,442.38
810,1,Corn Salad,side,1,72.44,388.92
811,0,none,none,0,0,606.37
812,0,none,none,0,0,453.99
813,0,none,none,0,0,704.9
814,0,none,none,0,0,152.38
815,0,none,none,0,0,203.79
816,1,Kheer,dessert,1,64.76,243.5
817,0,none,none,0,0,195.57
818,1,Guacamole | Mango Kulfi,dip | dessert,2,180.76,1024.12
819,0,none,none,0,0,544.97
820,1,Sugarcane Juice,drink,1,53.83,438.24
821,0,none,none,0,0,299.31
822,1,Stuffed Paratha,bread,1,30,538.01
823,0,none,none,0,0,391.64
824,0,none,none,0,0,564.72
825,1,Virgin Mojito | Sriracha Sauce,drink | dip,2,106.3,416.01
826,0,none,none,0,0,539.7
827,0,none,none,0,0,306.34
828,0,none,none,0,0,825.68
829,0,none,none,0,0,592.43
830,0,none,none,0,0,161.86
831,1,Mint Chutney,dip,1,30,462.08
832,0,none,none,0,0,327.02
833,0,none,none,0,0,401.13
834,1,Garden Salad,side,1,177,1009.51
835,0,none,none,0,0,221.12
836,1,Banana Milkshake | Gajar Halwa,drink | dessert,2,117.44,508.53
837,0,none,none,0,0,340.12
838,1,Banana Milkshake,drink,1,50.61,569.7
839,0,none,none,0,0,259.18
840,0,none,none,0,0,277.3
841,0,none,none,0,0,577.59
842,0,none,none,0,0,289.1
843,0,none,none,0,0,363.67
844,0,none,none,0,0,250.76
845,0,none,none,0,0,498.6
846,0,none,none,0,0,867.35
847,0,none,none,0,0,285.16
848,0,none,none,0,0,564.22
849,0,none,none,0,0,405.75
850,0,none,none,0,0,307.62
851,0,none,none,0,0,187.73
852,0,none,none,0,0,254.46
853,0,none,none,0,0,474.81
854,0,none,none,0,0,308.55
855,0,none,none,0,0,201.7
856,1,Buttermilk | Vegetable Fried Rice | Butter Chicken,drink | rice | main,3,668.72,1787.19
857,0,none,none,0,0,358.28
858,0,none,none,0,0,270.3
859,0,none,none,0,0,193.47
860,0,none,none,0,0,1209.04
861,0,none,none,0,0,223.67
862,0,none,none,0,0,598.57
863,0,none,none,0,0,382.52
864,1,Stuffed Paratha,bread,1,67.63,292.77
865,0,none,none,0,0,151.31
866,1,Kheer,dessert,1,124.33,392.9
867,0,none,none,0,0,297.89
868,0,none,none,0,0,280.68
869,0,none,none,0,0,529.7
870,0,none,none,0,0,224.14
871,0,none,none,0,0,453.52
872,0,none,none,0,0,529.86
873,0,none,none,0,0,606.47
874,0,none,none,0,0,482.89
875,0,none,none,0,0,294.26
876,0,none,none,0,0,573.68
877,0,none,none,0,0,323.82
878,0,none,none,0,0,166.59
879,0,none,none,0,0,336.7
880,0,none,none,0,0,198.03
881,0,none,none,0,0,483.3
882,0,none,none,0,0,413.71
883,0,none,none,0,0,271.03
884,0,none,none,0,0,232.09
885,1,Mango Kulfi | Cold Coffee | Virgin Mojito,dessert | drink | drink,3,404.62,814.59
886,0,none,none,0,0,682.97
887,0,none,none,0,0,591.65
888,0,none,none,0,0,200.5
889,0,none,none,0,0,871.7
890,0,none,none,0,0,336.17
891,1,Virgin Mojito,drink,1,58.54,224.35
892,0,none,none,0,0,676.91
893,0,none,none,0,0,491.37
894,1,Peas Pulao,rice,1,143.12,365.53
895,1,Puri,bread,1,30.61,189.43
896,0,none,none,0,0,202.2
897,0,none,none,0,0,412.91
898,0,none,none,0,0,217.18
899,0,none,none,0,0,387.41
900,0,none,none,0,0,223.51
901,0,none,none,0,0,291.89
902,0,none,none,0,0,422.61
903,0,none,none,0,0,1067.2
904,0,none,none,0,0,435.88
905,1,Tamarind Chutney,dip,1,51.47,758.85
906,0,none,none,0,0,336.55
907,0,none,none,0,0,319.36
908,1,Peri Peri Sauce,dip,1,46.1,642.68
909,0,none,none,0,0,270.54
910,0,none,none,0,0,389.38
911,1,Garden Salad,side,1,83.41,293.37
912,0,none,none,0,0,261.21
913,0,none,none,0,0,368.76
914,1,Peri Peri Sauce | Panna Cotta,dip | dessert,2,95.35,270.5
915,0,none,none,0,0,270.94
916,0,none,none,0,0,524.03
917,1,Lemon Iced Tea,drink,1,72.07,834.58
918,0,none,none,0,0,116.89
919,0,none,none,0,0,351.38
920,1,Fresh Lime Soda,drink,1,47.4,271.4
921,0,none,none,0,0,316.44
922,0,none,none,0,0,232.08
923,0,none,none,0,0,345.91
924,0,none,none,0,0,234.33
925,1,Mango Kulfi,dessert,1,111.29,924.91
926,1,Zinger Burger,main,1,290.47,771.34
927,0,none,none,0,0,319.36
928,0,none,none,0,0,171.13
929,0,none,none,0,0,319.57
930,0,none,none,0,0,237.91
931,0,none,none,0,0,760.33
932,0,none,none,0,0,249.42
933,0,none,none,0,0,342.91
934,0,none,none,0,0,626.97
935,0,none,none,0,0,333.28
936,0,none,none,0,0,155.06
937,0,none,none,0,0,245.34
938,1,Tzatziki,dip,1,30,257.41
939,0,none,none,0,0,301.48
940,0,none,none,0,0,271.72
941,0,none,none,0,0,314.85
942,0,none,none,0,0,823.69
943,0,none,none,0,0,595.11
944,1,Kheer,dessert,1,123.55,896.16
945,0,none,none,0,0,275.08
946,1,Raita,side,1,72.63,247.42
947,0,none,none,0,0,556.63
948,0,none,none,0,0,1388.02
949,0,none,none,0,0,200.72
950,0,none,none,0,0,553.16
951,0,none,none,0,0,377.93
952,0,none,none,0,0,450.22
953,0,none,none,0,0,207.96
954,0,none,none,0,0,182.76
955,0,none,none,0,0,333.34
956,0,none,none,0,0,366.14
957,0,none,none,0,0,778
958,0,none,none,0,0,132.21
959,1,Puri | Panna Cotta,bread | dessert,2,158.24,1225.97
960,0,none,none,0,0,220.55
961,0,none,none,0,0,743.1
962,0,none,none,0,0,910.71
963,0,none,none,0,0,291.26
964,1,Steamed Basmati,rice,1,159.87,477.48
965,0,none,none,0,0,183.68
966,0,none,none,0,0,354.33
967,0,none,none,0,0,195.44
968,0,none,none,0,0,366.8
969,0,none,none,0,0,606.73
970,0,none,none,0,0,315.97
971,0,none,none,0,0,525.42
972,0,none,none,0,0,221.37
973,1,Buttermilk,drink,1,59.65,644.18
974,0,none,none,0,0,315.65
975,0,none,none,0,0,190.47
976,0,none,none,0,0,213.72
977,0,none,none,0,0,814.22
978,0,none,none,0,0,466.85
979,0,none,none,0,0,514.01
980,1,Mango Kulfi | Chocolate Mousse,dessert | dessert,2,181.09,413.48
981,1,Saffron Rice | Garlic Bread Sticks | Veg Spring Rolls | Vegetable Fried Rice | Salsa Dip,rice | bread | starter | rice | dip,5,464.81,947.48
982,1,Mango Lassi,drink,1,50.44,427.59
983,0,none,none,0,0,159
984,0,none,none,0,0,966.99
985,0,none,none,0,0,283.72
986,1,Paratha,bread,1,43.46,285.02
987,0,none,none,0,0,565.76
988,0,none,none,0,0,540.55
989,0,none,none,0,0,255.3
990,0,none,none,0,0,213.85
991,0,none,none,0,0,207.66
992,0,none,none,0,0,251.84
993,1,Banana Milkshake,drink,1,34.36,178.28
994,1,Cheese Naan,bread,1,30,214.36
995,1,Choco Lava Cup,dessert,1,62.59,564.97
996,0,none,none,0,0,213.88
997,1,Watermelon Juice | Sugarcane Juice,drink | drink,2,84.05,317.93
998,0,none,none,0,0,563.23
999,0,none,none,0,0,125.92
1000,0,none,none,0,0,705.21
1001,0,none,none,0,0,487.98
1002,0,none,none,0,0,171.05
1003,0,none,none,0,0,317.82
1004,0,none,none,0,0,288.56
1005,0,none,none,0,0,365.6
1006,0,none,none,0,0,267.91
1007,0,none,none,0,0,975.4
1008,0,none,none,0,0,408.48
1009,0,none,none,0,0,340.13
1010,0,none,none,0,0,508.43
1011,0,none,none,0,0,621.61
1012,0,none,none,0,0,1007.18
1013,0,none,none,0,0,341.18
1014,0,none,none,0,0,139.72
1015,0,none,none,0,0,272.44
1016,1,Mango Kulfi,dessert,1,129.48,587.64
1017,0,none,none,0,0,165.78
1018,1,Jeera Aloo,side,1,77.73,258.08
1019,0,none,none,0,0,891.99
1020,0,none,none,0,0,222.73
1021,0,none,none,0,0,179.72
1022,0,none,none,0,0,123.04
1023,0,none,none,0,0,476.65
1024,1,Paratha,bread,1,39.15,339.57
1025,0,none,none,0,0,1122.48
1026,1,Panna Cotta,dessert,1,118.35,506.63
1027,0,none,none,0,0,256.85
1028,0,none,none,0,0,835.4
1029,1,Stir Fried Veggies | Masala Papad,side | side,2,220.95,1025.64
1030,0,none,none,0,0,655.07
1031,0,none,none,0,0,411.36
1032,0,none,none,0,0,258.95
1033,0,none,none,0,0,455.14
1034,0,none,none,0,0,273.72
1035,0,none,none,0,0,280.23
1036,0,none,none,0,0,703.33
1037,0,none,none,0,0,364.3
1038,1,Tandoori Roti,bread,1,44.82,315.73
1039,0,none,none,0,0,408.48
1040,0,none,none,0,0,373.58
1041,0,none,none,0,0,162.82
1042,0,none,none,0,0,328.38
1043,0,none,none,0,0,388.98
1044,1,Hummus | Rasgulla,dip | dessert,2,99.71,272.83
1045,1,Lemon Rice,rice,1,347.84,1169.28
1046,0,none,none,0,0,741.71
1047,0,none,none,0,0,508.43
1048,0,none,none,0,0,203.16
1049,1,Brownie with Ice Cream,dessert,1,82.59,348.3
1050,0,none,none,0,0,532.49
1051,0,none,none,0,0,211.71
1052,0,none,none,0,0,593.42
1053,1,Ranch Dip | Steamed Basmati | Bruschetta,dip | rice | starter,3,609.98,1479.45
1054,1,Rasgulla | Tzatziki | Brown Rice,dessert | dip | rice,3,221.13,797.61
1055,0,none,none,0,0,535.14
1056,0,none,none,0,0,745.69
1057,0,none,none,0,0,363.96
1058,0,none,none,0,0,1209.35
1059,0,none,none,0,0,503.34
1060,0,none,none,0,0,977.16
1061,0,none,none,0,0,629.49
1062,0,none,none,0,0,271.97
1063,0,none,none,0,0,178.39
1064,0,none,none,0,0,133.5
1065,0,none,none,0,0,591.65
1066,0,none,none,0,0,529.36
1067,0,none,none,0,0,264.75
1068,0,none,none,0,0,351.23
1069,1,Banana Milkshake,drink,1,103.07,1551.72
1070,0,none,none,0,0,353.05
1071,0,none,none,0,0,1151.37
1072,0,none,none,0,0,235.58
1073,0,none,none,0,0,315.35
1074,0,none,none,0,0,482.8
1075,0,none,none,0,0,1010.63
1076,0,none,none,0,0,913.68
1077,0,none,none,0,0,576.6
1078,0,none,none,0,0,169.01
1079,1,Corn Salad,side,1,161.19,482.39
1080,0,none,none,0,0,514.74
1081,1,Brownie with Ice Cream | Onion Rings,dessert | side,2,233.56,1073.39
1082,0,none,none,0,0,178.93
1083,1,Peri Peri Sauce,dip,1,35.35,295.41
1084,1,Samosa,starter,1,230.42,1458.91
1085,0,none,none,0,0,440.5
1086,0,none,none,0,0,585.01
1087,0,none,none,0,0,346.67
1088,0,none,none,0,0,394.04
1089,1,Phirni | Fresh Lime Soda | Steamed Vegetables,dessert | drink | side,3,172.61,479.83
1090,0,none,none,0,0,472.72
1091,0,none,none,0,0,481.24
1092,1,Stir Fried Veggies | Banana Milkshake,side | drink,2,304.2,1102.24
1093,1,Lemon Iced Tea | Onion Rings,drink | side,2,216.62,386.7
1094,0,none,none,0,0,735.43
1095,0,none,none,0,0,144.67
1096,1,Rasgulla | Rasgulla,dessert | dessert,2,222.82,556.26
1097,0,none,none,0,0,220.7
1098,0,none,none,0,0,451.04
1099,0,none,none,0,0,392.86
1100,0,none,none,0,0,507.46
1101,0,none,none,0,0,257.32
1102,0,none,none,0,0,157.69
1103,1,Garlic Naan,bread,1,48.56,358.94
1104,0,none,none,0,0,631.68
1105,0,none,none,0,0,321.95
1106,0,none,none,0,0,316.15
1107,0,none,none,0,0,853.28
1108,0,none,none,0,0,272.21
1109,0,none,none,0,0,405.52
1110,1,Masala Papad | Gajar Halwa | Coleslaw,side | dessert | side,3,229.21,410.51
1111,0,none,none,0,0,151.75
1112,0,none,none,0,0,274.8
1113,0,none,none,0,0,240.1
1114,1,Brownie with Ice Cream | Potato Wedges,dessert | side,2,236.02,836.95
1115,0,none,none,0,0,343.31
1116,1,Crispy Calamari,starter,1,126.94,485.62
1117,0,none,none,0,0,610.64
1118,0,none,none,0,0,167.24
1119,0,none,none,0,0,1205.79
1120,0,none,none,0,0,314.75
1121,1,Steamed Basmati,rice,1,132.9,306.12
1122,0,none,none,0,0,364.45
1123,0,none,none,0,0,297.64
1124,0,none,none,0,0,258.31
1125,0,none,none,0,0,718.2
1126,1,Brownie with Ice Cream | Masala Papad,dessert | side,2,221.78,541.14
1127,0,none,none,0,0,386.08
1128,0,none,none,0,0,528.34
1129,1,Cheese Dip,dip,1,30,351.58
1130,0,none,none,0,0,423.58
1131,1,Veg Kadai,main,1,154.18,504.18
1132,1,Stir Fried Veggies,side,1,116.35,566.92
1133,0,none,none,0,0,368.6
1134,1,Cold Coffee | Hara Bhara Kebab,drink | starter,2,173.35,783.09
1135,0,none,none,0,0,219.37
1136,1,Phirni | Chocolate Mousse,dessert | dessert,2,143.87,567.51
1137,0,none,none,0,0,590.99
1138,1,Lemon Iced Tea | Cold Coffee,drink | drink,2,189.69,752.94
1139,0,none,none,0,0,303.64
1140,1,Banana Milkshake,drink,1,51.63,263.61
1141,0,none,none,0,0,583.97
1142,0,none,none,0,0,316.17
1143,0,none,none,0,0,323.52
1144,0,none,none,0,0,309.22
1145,1,Sriracha Sauce,dip,1,30.5,209.43
1146,1,Mango Lassi | Chicken Seekh Kebab | Jeera Aloo | Jeera Aloo,drink | starter | side | side,4,373.19,894.9
1147,0,none,none,0,0,415.45
1148,0,none,none,0,0,1038.93
1149,0,none,none,0,0,335.14
1150,0,none,none,0,0,167.47
1151,0,none,none,0,0,448.3
1152,0,none,none,0,0,232.79
1153,0,none,none,0,0,602.32
1154,1,Lemon Rice | Egg Fried Rice,rice | rice,2,252.78,642.27
1155,0,none,none,0,0,426.15
1156,0,none,none,0,0,298.78
1157,0,none,none,0,0,390.94
1158,0,none,none,0,0,487.37
1159,0,none,none,0,0,390.3
1160,0,none,none,0,0,496.16
1161,0,none,none,0,0,188.47
1162,1,Multigrain Bread | Stuffed Paratha,bread | bread,2,91.4,411.63
1163,0,none,none,0,0,190.71
1164,0,none,none,0,0,193.63
1165,0,none,none,0,0,440.4
1166,1,Sugarcane Juice,drink,1,78.61,361.27
1167,0,none,none,0,0,136.37
1168,1,Coleslaw,side,1,90.02,591.55
1169,0,none,none,0,0,272.59
1170,0,none,none,0,0,468.37
1171,1,Chocolate Mousse,dessert,1,56.9,458.32
1172,0,none,none,0,0,737.95
1173,1,Sriracha Sauce,dip,1,40.95,660.06
1174,0,none,none,0,0,780.76
1175,0,none,none,0,0,358.14
1176,0,none,none,0,0,1249.67
1177,0,none,none,0,0,655.68
1178,1,Jeera Aloo | Panna Cotta,side | dessert,2,152.16,427.21
1179,0,none,none,0,0,850.12
1180,0,none,none,0,0,1278.94
1181,0,none,none,0,0,872.55
1182,0,none,none,0,0,291.23
1183,0,none,none,0,0,516.56
1184,1,Mint Chutney | Jeera Aloo,dip | side,2,121.24,455.26
1185,0,none,none,0,0,490.76
1186,0,none,none,0,0,574.82
1187,0,none,none,0,0,778.02
1188,1,Paratha,bread,1,30.53,289.73
1189,0,none,none,0,0,277.3
1190,0,none,none,0,0,235.64
1191,1,Brownie with Ice Cream,dessert,1,71.29,284.74
1192,1,Masala Chai | Steamed Vegetables,drink | side,2,245.89,708.7
1193,0,none,none,0,0,327.65
1194,0,none,none,0,0,297.32
1195,0,none,none,0,0,784.4
1196,1,Brownie with Ice Cream | Egg Fried Rice,dessert | rice,2,201.83,352.97
1197,0,none,none,0,0,400.92
1198,1,Mango Kulfi | Sugarcane Juice,dessert | drink,2,186.29,681.75
1199,0,none,none,0,0,197.11
1200,0,none,none,0,0,173.43
1201,0,none,none,0,0,249.01
1202,0,none,none,0,0,213.35
1203,0,none,none,0,0,187.26
1204,1,Cheese Naan,bread,1,31.62,707.54
1205,0,none,none,0,0,241.19
1206,0,none,none,0,0,581.36
1207,1,Ghee Rice,rice,1,205.02,774.19
1208,1,Watermelon Juice,drink,1,71.26,444.02
1209,1,Peri Peri Sauce | Vegetable Fried Rice,dip | rice,2,272.64,865.32
1210,0,none,none,0,0,490.92
1211,0,none,none,0,0,443.7
1212,1,Fresh Lime Soda | Stir Fried Veggies | Mango Lassi,drink | side | drink,3,314.12,551.6
1213,0,none,none,0,0,897.09
1214,1,Watermelon Juice | Phirni,drink | dessert,2,118.03,483.57
1215,0,none,none,0,0,387.61
1216,1,Masala Chai,drink,1,76.63,282.95
1217,1,Masala Chai,drink,1,124.87,699.97
1218,1,Mango Lassi | Gulab Jamun | Masala Chai,drink | dessert | drink,3,257.4,648.58
1219,0,none,none,0,0,506.75
1220,0,none,none,0,0,564.22
1221,0,none,none,0,0,319.48
1222,0,none,none,0,0,291.31
1223,1,Gajar Halwa,dessert,1,65.83,268.08
1224,0,none,none,0,0,201.95
1225,0,none,none,0,0,1068.66
1226,1,Fresh Lime Soda | Gajar Halwa,drink | dessert,2,177.54,614.03
1227,0,none,none,0,0,707.38
1228,1,Fresh Lime Soda,drink,1,62.34,601.95
1229,1,Choco Lava Cup | Ranch Dip,dessert | dip,2,101.82,672.54
1230,1,Cold Coffee,drink,1,78.33,927.03
1231,0,none,none,0,0,543.92
1232,0,none,none,0,0,176.77
1233,1,Lemon Rice,rice,1,143.59,355.4
1234,0,none,none,0,0,184.03
1235,0,none,none,0,0,468.04
1236,1,Cheese Dip | Buttermilk,dip | drink,2,116.84,989.56
1237,1,Watermelon Juice | Guacamole | Lemon Iced Tea | Potato Wedges,drink | dip | drink | side,4,425.88,1196.2
1238,0,none,none,0,0,243.6
1239,1,Lemon Iced Tea,drink,1,74.76,1013.79
1240,0,none,none,0,0,345
1241,1,Cheese Naan,bread,1,30,222.38
1242,0,none,none,0,0,260.08
1243,0,none,none,0,0,259.27
1244,0,none,none,0,0,315.7
1245,0,none,none,0,0,250.1
1246,0,none,none,0,0,483.96
1247,1,Chocolate Mousse | Potato Wedges | Choco Lava Cup,dessert | side | dessert,3,356.24,1052.32
1248,1,Panna Cotta,dessert,1,67.66,282.52
1249,0,none,none,0,0,208.21
1250,1,Vegetable Fried Rice,rice,1,231.87,664.02
1251,0,none,none,0,0,198.75
1252,1,Garden Salad,side,1,106.73,412.18
1253,1,Raita,side,1,115.48,680.41
1254,0,none,none,0,0,266.09
1255,1,Fresh Lime Soda | Virgin Mojito | Ranch Dip,drink | drink | dip,3,267.86,649.22
1256,0,none,none,0,0,1079.27
1257,1,Steamed Basmati,rice,1,181.45,463.66
1258,0,none,none,0,0,337.01
1259,0,none,none,0,0,157.19
1260,0,none,none,0,0,710.66
1261,0,none,none,0,0,177
1262,0,none,none,0,0,193.92
1263,0,none,none,0,0,246.35
1264,0,none,none,0,0,374.27
1265,0,none,none,0,0,181.05
1266,0,none,none,0,0,639.73
1267,0,none,none,0,0,325.91
1268,0,none,none,0,0,578.52
1269,0,none,none,0,0,786.26
1270,0,none,none,0,0,781.42
1271,0,none,none,0,0,240.6
1272,1,Kheer,dessert,1,78.65,677.65
1273,0,none,none,0,0,542.11
1274,1,Mint Chutney | Cold Coffee | Watermelon Juice,dip | drink | drink,3,127.06,499.91
1275,0,none,none,0,0,199.99
1276,0,none,none,0,0,703.83
1277,1,Sugarcane Juice | Cold Coffee,drink | drink,2,110.07,723.35
1278,0,none,none,0,0,254.35
1279,0,none,none,0,0,148.61
1280,0,none,none,0,0,947.6
1281,1,Focaccia,bread,1,57.42,1006.6
1282,1,Watermelon Juice,drink,1,77.04,571.98
1283,1,Saffron Rice,rice,1,213.97,472.47
1284,0,none,none,0,0,255.9
1285,0,none,none,0,0,270.55
1286,1,Fresh Lime Soda | Paratha | Stuffed Paratha,drink | bread | bread,3,112.63,424.67
1287,0,none,none,0,0,262.82
1288,1,Choco Lava Cup,dessert,1,68.51,439.79
1289,0,none,none,0,0,1112.14
1290,0,none,none,0,0,768.23
1291,1,Watermelon Juice,drink,1,56.6,207.74
1292,0,none,none,0,0,328.34
1293,0,none,none,0,0,371.83
1294,1,Phirni,dessert,1,87.45,357.01
1295,0,none,none,0,0,198.51
1296,0,none,none,0,0,206.68
1297,0,none,none,0,0,246.98
1298,1,Hyderabadi Dum Biryani,main,1,305.41,1149.83
1299,0,none,none,0,0,259.37
1300,0,none,none,0,0,494.94
1301,0,none,none,0,0,317.18
1302,1,Potato Wedges,side,1,116.98,611.57
1303,0,none,none,0,0,325.3
1304,0,none,none,0,0,243.6
1305,1,Cold Coffee | Garden Salad,drink | side,2,114.92,293.4
1306,0,none,none,0,0,195.66
1307,0,none,none,0,0,488.09
1308,0,none,none,0,0,438.3
1309,1,Peri Peri Sauce,dip,1,36.64,845.76
1310,1,Samosa,starter,1,81.08,464.77
1311,0,none,none,0,0,539.76
1312,0,none,none,0,0,300.24
1313,0,none,none,0,0,215.59
1314,0,none,none,0,0,349.84
1315,0,none,none,0,0,433.56
1316,0,none,none,0,0,236.44
1317,0,none,none,0,0,358.16
1318,0,none,none,0,0,601.94
1319,1,Stuffed Paratha,bread,1,52.3,1020.17
1320,1,Brownie with Ice Cream | Phirni,dessert | dessert,2,229.8,692.65
1321,0,none,none,0,0,542.64
1322,1,Rasgulla,dessert,1,72.45,575.02
1323,1,Panna Cotta,dessert,1,87.55,431.98
1324,1,Egg Fried Rice,rice,1,245.73,906.33
1325,1,Bruschetta | Phirni,starter | dessert,2,252.11,927
1326,0,none,none,0,0,143.68
1327,0,none,none,0,0,472.38
1328,0,none,none,0,0,174.6
1329,0,none,none,0,0,304.9
1330,0,none,none,0,0,360.66
1331,0,none,none,0,0,343.86
1332,1,Mango Kulfi,dessert,1,83.25,336.76
1333,1,Cheese Naan,bread,1,51.85,320.18
1334,1,Guacamole,dip,1,37.92,262.33
1335,0,none,none,0,0,428.45
1336,1,Coleslaw | Buttermilk | Garden Salad | Tzatziki,side | drink | side | dip,4,286.27,808.78
1337,0,none,none,0,0,535.84
1338,0,none,none,0,0,226.3
1339,0,none,none,0,0,199.01
1340,0,none,none,0,0,601.55
1341,0,none,none,0,0,251.13
1342,0,none,none,0,0,462.87
1343,1,Buttermilk | Vegetable Fried Rice,drink | rice,2,190.41,771.47
1344,1,Watermelon Juice,drink,1,42.06,199.44
1345,0,none,none,0,0,214.62
1346,1,Vegetable Fried Rice | Gulab Jamun,rice | dessert,2,377.31,826.18
1347,0,none,none,0,0,257.22
1348,1,Potato Wedges | Garlic Naan | Guacamole,side | bread | dip,3,305.76,637.48
1349,0,none,none,0,0,832.93
1350,0,none,none,0,0,228.4
1351,0,none,none,0,0,311.86
1352,0,none,none,0,0,332.71
1353,0,none,none,0,0,178.63
1354,0,none,none,0,0,138.78
