user_id,user_segment,user_city,user_preferred_cuisine,user_veg_preference,user_price_sensitivity,user_order_frequency_30d,user_avg_order_value,user_recency_days,user_preferred_addon_category,user_addon_acceptance_rate
1154,premium,chennai,fast_food,1,0.340202851,5,681.7959779,3,drink,0.3376
1954,budget,hyderabad,north_indian,1,0.572267513,10,1067.964389,39,bread,0.05
2960,mid,kolkata,south_indian,0,0.59596797,9,347.0036712,37,dip,0.2052
322,budget,bengaluru,south_indian,0,0.480294853,3,604.5636313,3,dip,0.1012
3291,budget,bengaluru,arabian,1,0.39042151,4,637.123918,5,bread,0.1732
925,mid,bengaluru,fast_food,1,0.544069726,3,87.66564146,4,bread,0.2017
1603,mid,mumbai,south_indian,0,0.467444903,7,597.8815639,37,side,0.1105
2256,mid,hyderabad,fast_food,0,0.05,3,505.521764,34,drink,0.2214
1844,premium,delhi,continental,1,0.738894974,7,561.9459048,12,dessert,0.2138
3887,mid,bengaluru,biryani,1,0.264028821,5,463.9282816,35,bread,0.1697
442,premium,kolkata,chinese,0,0.053361948,7,234.4868,9,drink,0.2653
271,budget,hyderabad,desserts,0,0.276016227,2,324.9569122,2,dip,0.1133
3662,mid,mumbai,south_indian,0,0.237827086,7,646.9272556,29,drink,0.1939
3043,premium,pune,north_indian,0,0.303610341,6,551.3226853,7,dessert,0.3275
2838,mid,delhi,italian,0,0.817010861,10,723.9121327,5,bread,0.1548
3269,mid,mumbai,north_indian,0,0.669754598,6,154.6181633,2,drink,0.1487
3705,mid,chennai,biryani,1,0.320091523,4,1435.093394,4,drink,0.1729
2311,mid,delhi,chinese,0,0.577666175,4,930.2447304,1,side,0.1674
1920,mid,chennai,italian,0,0.526289912,3,201.2795288,4,dip,0.1199
3909,budget,hyderabad,arabian,0,0.661781978,3,821.4427655,25,side,0.1252
2958,premium,chennai,desserts,1,0.514308705,3,525.7940581,4,drink,0.2852
1960,premium,mumbai,south_indian,1,0.562082345,6,163.540239,6,dessert,0.2449
2401,budget,chennai,north_indian,1,0.625238127,4,570.1979239,30,side,0.0766
1822,budget,chennai,italian,0,0.365482862,6,978.494335,6,side,0.0974
299,budget,delhi,north_indian,0,0.661796617,4,593.2214399,10,dip,0.1106
2472,budget,bengaluru,north_indian,0,0.206181862,3,1299.98641,3,side,0.0955
23,budget,pune,arabian,0,0.393203381,5,808.1259287,18,dip,0.1308
3729,budget,hyderabad,italian,0,0.595870757,3,651.1665364,31,side,0.0635
2271,premium,bengaluru,arabian,0,0.684472385,8,544.459336,3,drink,0.2773
1200,budget,bengaluru,arabian,1,0.642525703,6,338.0761056,3,bread,0.1016
3041,budget,chennai,biryani,0,0.495262688,6,670.3214942,36,bread,0.05
3948,budget,chennai,north_indian,1,0.564324382,9,565.9844592,34,dip,0.1394
279,budget,mumbai,north_indian,0,0.264985137,4,450.0713352,36,bread,0.0875
3968,mid,chennai,italian,0,0.393495844,5,447.1063767,3,bread,0.273
3583,premium,delhi,italian,1,0.577881084,8,244.570608,5,dessert,0.2578
2119,budget,mumbai,biryani,0,0.866521002,7,174.3266494,5,dip,0.05
254,mid,mumbai,fast_food,0,0.269177602,9,889.1457263,5,side,0.2027
3752,mid,hyderabad,continental,1,0.405997849,2,845.3737916,4,side,0.1803
265,budget,delhi,south_indian,0,0.357241261,7,460.7193919,1,side,0.05
2506,budget,chennai,continental,0,0.381425778,5,146.4677269,37,side,0.1183
1012,premium,hyderabad,south_indian,1,0.483963451,6,1119.96494,5,dessert,0.1963
2854,budget,pune,continental,1,0.449292032,3,356.3547371,22,side,0.1209
3145,mid,mumbai,desserts,0,0.590144408,4,824.494127,2,side,0.1441
3661,mid,mumbai,chinese,1,0.753698927,3,678.1887027,30,bread,0.172
3672,mid,hyderabad,chinese,0,0.397151871,5,159.4188447,3,bread,0.1208
934,mid,hyderabad,fast_food,0,0.44032666,3,624.7249876,34,side,0.1639
724,premium,chennai,fast_food,0,0.332989292,8,281.421221,6,dessert,0.2323
302,budget,chennai,chinese,0,0.504926073,4,951.558796,2,dip,0.12
3321,budget,hyderabad,biryani,1,0.301903225,5,474.0855451,5,dip,0.0962
824,mid,chennai,north_indian,0,0.494717825,8,471.9164882,28,side,0.1289
3655,budget,kolkata,fast_food,0,0.390705525,9,651.7270481,7,dip,0.05
1715,budget,pune,south_indian,0,0.108131009,5,545.2693172,37,side,0.1324
3867,premium,mumbai,italian,0,0.305949244,8,584.7211872,4,dessert,0.1987
1016,premium,mumbai,desserts,0,0.500278559,11,366.8294252,0,starter,0.2504
1615,budget,pune,north_indian,1,0.660820033,5,1051.053502,4,dip,0.05
3790,budget,hyderabad,desserts,0,0.492514535,7,538.0386821,2,bread,0.0762
1375,mid,hyderabad,south_indian,0,0.620972983,5,276.0275043,2,side,0.246
3352,mid,mumbai,biryani,0,0.241042989,5,315.2279987,5,drink,0.1881
1847,budget,pune,south_indian,1,0.87259951,6,1312.943033,8,dip,0.05
1052,budget,bengaluru,chinese,1,0.325266781,5,712.4465057,4,bread,0.0743
761,budget,chennai,fast_food,1,0.216368916,5,471.6549329,4,bread,0.1171
234,mid,hyderabad,south_indian,0,0.522591281,5,918.1292054,31,side,0.1883
1669,budget,kolkata,chinese,0,0.724780706,5,81.49474647,23,bread,0.0659
921,mid,mumbai,italian,1,0.401818613,5,225.8706212,21,side,0.1811
2030,mid,pune,north_indian,1,0.260974343,6,1496.011956,5,bread,0.188
1020,mid,bengaluru,desserts,1,0.348788248,5,572.6246863,24,drink,0.1988
1682,mid,mumbai,arabian,1,0.41816141,9,635.8368795,8,side,0.1654
743,mid,delhi,italian,0,0.536051732,8,387.0205995,7,bread,0.128
710,mid,bengaluru,chinese,0,0.587363304,8,525.1988253,34,dip,0.1839
2495,budget,delhi,italian,0,0.678184707,5,716.7063276,3,bread,0.05
3808,mid,hyderabad,chinese,1,0.623868076,7,585.5147102,21,bread,0.1386
117,mid,kolkata,fast_food,1,0.240924334,7,950.0564141,3,side,0.2317
226,budget,hyderabad,desserts,1,0.731967763,8,421.8535657,4,bread,0.0626
517,budget,mumbai,chinese,0,0.666937907,7,449.0135456,5,dip,0.0725
486,mid,hyderabad,north_indian,1,0.441732263,7,470.3518243,6,side,0.2239
114,budget,bengaluru,desserts,0,0.758615956,2,374.8100191,5,bread,0.05
3929,budget,mumbai,fast_food,0,0.490808598,4,286.4750816,32,bread,0.0933
2209,budget,chennai,south_indian,1,0.366986355,3,655.6171869,4,bread,0.05
2789,mid,delhi,chinese,0,0.131243331,8,566.1760207,4,drink,0.2026
2978,budget,chennai,north_indian,0,0.650760683,7,392.5961773,3,bread,0.0621
1063,mid,delhi,chinese,1,0.730675326,11,138.9073171,5,dip,0.1019
286,budget,bengaluru,italian,1,0.476263866,11,668.2541758,5,dip,0.0821
533,budget,chennai,arabian,0,0.524300355,1,529.1288749,8,bread,0.069
1327,mid,bengaluru,italian,0,0.274760971,6,791.5262726,4,drink,0.1936
2680,mid,hyderabad,chinese,0,0.418033413,8,131.8000907,35,drink,0.1822
2458,mid,delhi,continental,0,0.391579129,5,697.1206657,3,bread,0.1207
1356,mid,mumbai,north_indian,0,0.104982908,6,482.585813,5,bread,0.1789
3826,premium,hyderabad,biryani,1,0.614398839,3,400.3516241,7,dessert,0.2846
3116,premium,mumbai,chinese,0,0.459007843,6,680.3571257,6,dessert,0.2502
1751,mid,delhi,desserts,0,0.661130944,5,55.49219487,4,side,0.1399
438,mid,kolkata,desserts,1,0.351050981,9,317.1551841,3,bread,0.1444
2161,budget,delhi,continental,1,0.05,7,500.3636242,5,dip,0.05
959,premium,chennai,continental,0,0.488826246,8,883.6714035,6,drink,0.2977
1400,mid,mumbai,desserts,0,0.684571003,8,344.6207981,8,drink,0.1403
307,mid,bengaluru,arabian,1,0.642469885,6,589.3810761,7,dip,0.1824
166,mid,bengaluru,fast_food,1,0.740377995,8,199.3098527,35,dip,0.1251
822,budget,mumbai,continental,0,0.282653017,0,339.572168,2,side,0.0792
3196,premium,delhi,desserts,1,0.503223979,9,161.1098001,8,drink,0.2251
3123,mid,chennai,desserts,0,0.705294092,7,495.3139434,5,drink,0.1478
1025,budget,bengaluru,chinese,0,0.330097788,7,747.5511319,8,side,0.143
2073,budget,bengaluru,arabian,0,0.406862033,3,223.6327749,25,side,0.1385
1252,premium,chennai,north_indian,0,0.475482725,5,1320.691251,4,drink,0.2259
1362,premium,chennai,italian,0,0.635153196,3,320.12929,3,starter,0.2452
2653,mid,bengaluru,continental,0,0.617935825,4,333.8033542,6,drink,0.2387
3464,mid,bengaluru,fast_food,0,0.628660159,6,689.9598835,22,bread,0.1186
1497,budget,chennai,italian,1,0.155792948,5,706.5812632,4,bread,0.0836
565,mid,bengaluru,north_indian,0,0.821175793,4,632.9535677,2,drink,0.1345
1796,budget,hyderabad,continental,0,0.515320655,8,682.9489189,6,side,0.1125
3646,mid,hyderabad,italian,0,0.410356609,9,791.217285,5,side,0.1647
2532,mid,chennai,italian,1,0.398672126,6,749.2158536,7,drink,0.2058
2151,budget,mumbai,fast_food,1,0.517061472,10,528.6775814,5,dip,0.05
3989,mid,bengaluru,south_indian,0,0.527436161,10,381.9150226,26,bread,0.1993
1378,mid,delhi,north_indian,1,0.415560397,4,440.5532113,5,side,0.0548
3871,mid,hyderabad,continental,0,0.647558743,5,765.9029372,6,dip,0.1159
736,mid,pune,desserts,1,0.291924998,5,391.7611385,6,dip,0.1368
2344,premium,chennai,desserts,0,0.779910538,6,744.7512381,8,dessert,0.2352
561,budget,kolkata,fast_food,0,0.491556529,3,261.1971756,7,side,0.05
3970,budget,delhi,arabian,0,0.789244843,6,259.7907849,21,dip,0.05
2435,premium,delhi,fast_food,1,0.607520049,8,1234.179184,29,drink,0.2807
136,mid,mumbai,desserts,0,0.313668981,5,423.7612198,39,side,0.1526
2105,premium,bengaluru,fast_food,0,0.168713766,5,563.7707053,1,drink,0.3296
193,budget,mumbai,north_indian,0,0.28021084,5,299.7317202,29,bread,0.1119
1594,premium,bengaluru,chinese,0,0.737594414,6,697.7075225,35,drink,0.2226
1719,mid,chennai,south_indian,1,0.95,4,613.8399941,23,dip,0.1518
2513,budget,pune,arabian,0,0.400695475,8,438.719914,4,dip,0.0591
1629,budget,mumbai,south_indian,0,0.665116325,5,1314.295258,2,side,0.0648
2303,budget,bengaluru,arabian,1,0.307136014,6,1380.105314,4,side,0.139
1283,budget,hyderabad,fast_food,0,0.560717397,6,805.50456,8,side,0.0599
3490,mid,mumbai,biryani,0,0.425403664,5,530.273805,7,bread,0.1869
3608,budget,bengaluru,chinese,0,0.218494456,4,526.4076127,6,side,0.1948
1187,budget,mumbai,north_indian,1,0.607689349,9,798.3542367,34,bread,0.05
3640,budget,mumbai,italian,0,0.402154799,7,325.0038413,5,dip,0.0892
933,mid,pune,biryani,1,0.680652055,4,420.158118,35,drink,0.1136
3531,mid,hyderabad,italian,1,0.428577132,2,775.9998083,6,side,0.1494
1688,budget,chennai,biryani,1,0.08015254,5,542.2926112,5,bread,0.1223
642,mid,delhi,north_indian,0,0.596083457,6,218.415473,6,dip,0.154
638,budget,bengaluru,desserts,1,0.403169949,5,218.2311817,32,bread,0.0873
859,budget,hyderabad,south_indian,1,0.618765155,2,727.5491445,4,bread,0.05
3558,budget,delhi,biryani,0,0.566467187,5,1140.173005,3,bread,0.0605
1617,budget,chennai,north_indian,0,0.351628678,3,369.1037916,8,dip,0.0874
1085,mid,bengaluru,south_indian,0,0.358730405,1,693.9360355,5,side,0.2106
2027,mid,bengaluru,continental,0,0.422037789,5,243.0080296,3,bread,0.158
862,budget,pune,italian,0,0.626091837,4,149.7130669,32,dip,0.05
143,mid,mumbai,chinese,1,0.779790334,8,701.4081874,6,drink,0.05
1412,mid,kolkata,desserts,0,0.3565846,5,841.9228917,26,bread,0.2364
871,budget,chennai,biryani,0,0.29358293,4,465.5452088,3,dip,0.0618
604,budget,chennai,arabian,0,0.754791529,8,670.5279586,29,bread,0.05
549,mid,bengaluru,italian,1,0.46125499,6,498.6675381,4,bread,0.1736
1268,budget,mumbai,fast_food,1,0.483433046,4,861.0777429,4,dip,0.0651
461,budget,bengaluru,continental,0,0.052272644,6,1578.094475,4,bread,0.1912
3442,budget,mumbai,fast_food,1,0.604282565,6,386.6790651,6,side,0.05
1144,budget,chennai,chinese,0,0.521150179,6,516.4995243,4,side,0.05
1083,mid,bengaluru,chinese,1,0.431994325,6,767.4377481,34,side,0.2273
2608,mid,mumbai,biryani,1,0.355307592,7,269.7637291,5,drink,0.1339
2397,mid,hyderabad,continental,0,0.598064775,4,674.7790424,7,bread,0.1658
1538,budget,hyderabad,chinese,0,0.348871262,5,853.7790777,34,side,0.174
348,budget,mumbai,south_indian,1,0.574793063,2,471.0342773,7,bread,0.06
1557,mid,hyderabad,arabian,1,0.360336589,5,1502.436731,4,dip,0.1716
810,mid,chennai,chinese,0,0.388722513,5,590.7551962,6,side,0.1586
1141,mid,bengaluru,continental,1,0.314568289,13,516.2288702,34,drink,0.1598
70,mid,bengaluru,north_indian,1,0.723846161,8,1193.521083,0,bread,0.1442
1321,mid,delhi,chinese,1,0.595461629,8,395.3585892,2,dip,0.1228
3546,budget,bengaluru,biryani,1,0.654325884,5,495.8006704,6,dip,0.1099
1253,budget,bengaluru,south_indian,0,0.677246712,4,228.1871873,1,side,0.0953
1916,mid,mumbai,fast_food,0,0.754760128,6,517.1282637,3,dip,0.1154
2643,budget,chennai,south_indian,0,0.683901544,5,509.6072989,35,dip,0.05
1249,mid,delhi,continental,1,0.180548192,6,543.0838422,35,bread,0.2126
523,budget,chennai,italian,1,0.260063557,3,378.2303609,5,dip,0.0761
559,mid,chennai,biryani,1,0.751424302,6,341.9166073,5,side,0.1686
3623,premium,bengaluru,fast_food,1,0.707771867,7,598.961507,20,dessert,0.2899
2536,premium,hyderabad,biryani,0,0.737214417,10,906.4233828,33,dessert,0.1695
3110,premium,mumbai,italian,1,0.209070599,10,655.4864087,6,dessert,0.2576
3011,mid,bengaluru,fast_food,1,0.05,11,562.8727918,39,bread,0.1906
591,mid,chennai,fast_food,1,0.299671436,4,707.3454051,6,bread,0.2423
679,mid,bengaluru,south_indian,1,0.560885578,8,832.0675233,10,dip,0.1682
131,budget,chennai,desserts,0,0.95,3,380.5972427,23,dip,0.05
2629,mid,hyderabad,arabian,0,0.714151266,3,466.1794143,3,dip,0.1411
2022,premium,hyderabad,chinese,0,0.537377562,7,970.3984669,6,starter,0.2373
942,mid,bengaluru,south_indian,0,0.576928801,7,971.9407406,11,dip,0.1928
858,budget,bengaluru,biryani,0,0.516227585,6,343.3639672,6,dip,0.1344
295,mid,delhi,italian,0,0.605491885,5,879.7738178,25,bread,0.1341
456,budget,mumbai,desserts,1,0.95,8,313.1736911,27,bread,0.05
894,budget,bengaluru,south_indian,1,0.05,6,1308.753583,30,side,0.0859
1401,mid,chennai,desserts,1,0.617673375,8,411.6631026,3,dip,0.1724
3169,budget,bengaluru,biryani,1,0.405857596,7,450.8420022,4,side,0.1484
2658,mid,mumbai,biryani,0,0.302554196,2,573.0281064,3,side,0.2026
253,mid,hyderabad,arabian,0,0.547053677,3,280.7659448,4,bread,0.134
34,mid,mumbai,biryani,1,0.596555697,3,294.0905083,3,dip,0.1153
764,budget,pune,south_indian,0,0.725630556,3,469.4908263,27,side,0.05
3247,mid,mumbai,north_indian,0,0.251597665,5,357.028277,31,bread,0.2085
72,mid,hyderabad,biryani,0,0.551230077,10,322.9607982,32,drink,0.2269
3740,mid,bengaluru,continental,0,0.460756056,3,209.7074737,1,dip,0.0941
1773,budget,bengaluru,italian,0,0.77173487,6,310.3325764,30,bread,0.05
2709,mid,pune,italian,0,0.62467759,5,886.3521764,5,drink,0.1282
3654,budget,chennai,biryani,0,0.582293271,7,324.5049298,4,bread,0.05
835,premium,hyderabad,fast_food,0,0.531390325,4,1149.410505,6,drink,0.2509
3310,budget,mumbai,fast_food,0,0.325223592,2,817.804887,25,dip,0.1105
176,mid,delhi,biryani,0,0.324974522,3,439.7123325,4,dip,0.1366
982,budget,mumbai,continental,0,0.404991846,6,573.200974,5,bread,0.134
1764,mid,delhi,desserts,0,0.528595868,5,252.7934865,8,drink,0.1113
2437,mid,bengaluru,south_indian,1,0.627364194,6,443.2834008,5,bread,0.1588
3950,premium,bengaluru,italian,0,0.698276735,6,1195.765325,8,dessert,0.2044
1931,budget,chennai,continental,0,0.479365998,4,658.91365,4,bread,0.1391
1558,mid,chennai,chinese,0,0.456188969,6,695.0637532,3,drink,0.1626
1901,budget,mumbai,biryani,1,0.523385837,5,777.912958,4,bread,0.0742
1491,budget,bengaluru,fast_food,0,0.448317019,3,326.2303006,28,bread,0.0887
505,budget,mumbai,fast_food,0,0.441342871,7,433.7013144,29,dip,0.0904
3921,mid,chennai,continental,0,0.66453677,4,726.7684962,32,dip,0.05
2321,mid,hyderabad,italian,0,0.712554149,6,773.3054731,6,drink,0.1786
667,budget,bengaluru,arabian,1,0.611249364,9,278.7696139,32,dip,0.05
3319,premium,chennai,biryani,1,0.701893472,5,668.7123916,5,dessert,0.2008
3710,budget,bengaluru,italian,1,0.600190335,8,400.3223311,27,side,0.112
2461,mid,delhi,biryani,1,0.433273051,3,660.2909598,6,dip,0.1728
1696,budget,mumbai,north_indian,0,0.651265719,7,386.8554049,6,side,0.0986
580,premium,kolkata,continental,1,0.354800406,7,304.0424626,6,dessert,0.2743
2415,budget,delhi,italian,0,0.565781157,7,1046.803765,6,side,0.05
2728,premium,bengaluru,desserts,0,0.812449248,7,305.4000918,4,drink,0.2224
363,mid,chennai,arabian,0,0.5488026,9,561.0290769,6,bread,0.1413
1368,mid,chennai,desserts,0,0.603110613,6,340.6919577,5,bread,0.1246
1481,budget,hyderabad,italian,0,0.192470276,9,140.4569207,6,side,0.0611
720,mid,mumbai,fast_food,0,0.16129994,6,249.3456374,7,bread,0.1874
3436,budget,hyderabad,south_indian,0,0.374978649,6,698.9312806,4,dip,0.0739
3964,mid,pune,south_indian,0,0.308926446,7,331.0238442,7,drink,0.2023
3357,budget,hyderabad,desserts,1,0.289482842,9,369.7321961,7,side,0.0757
1943,premium,hyderabad,desserts,0,0.709647572,9,404.997806,5,dessert,0.231
1787,mid,delhi,south_indian,0,0.680074705,5,770.0762351,3,bread,0.1055
1831,mid,pune,desserts,0,0.474531822,7,286.9478796,26,dip,0.1278
1210,budget,mumbai,north_indian,0,0.359176245,7,358.9383735,26,bread,0.1333
3498,budget,delhi,biryani,1,0.536094819,1,673.2551783,6,bread,0.1149
2814,budget,bengaluru,south_indian,0,0.547297642,4,322.8386774,0,side,0.0787
3912,budget,bengaluru,north_indian,1,0.362502991,7,728.094583,37,side,0.1382
75,premium,delhi,continental,0,0.679247105,5,258.3362488,2,drink,0.2484
3286,budget,mumbai,south_indian,1,0.685970309,3,798.3656185,1,dip,0.0626
1409,budget,hyderabad,italian,0,0.670345847,4,213.4435496,2,bread,0.05
2078,mid,delhi,arabian,0,0.660022469,6,756.8473856,10,dip,0.1795
3441,mid,chennai,chinese,0,0.428913741,1,753.3414265,5,dip,0.1028
149,mid,mumbai,continental,0,0.565523098,5,276.2589083,3,dip,0.1954
2071,budget,bengaluru,desserts,1,0.766377586,2,359.2853642,7,side,0.1212
3924,mid,kolkata,desserts,1,0.567459791,6,137.3813261,7,dip,0.1206
1889,mid,bengaluru,desserts,1,0.69461683,8,622.3970039,3,drink,0.1046
577,budget,hyderabad,south_indian,1,0.608995028,6,255.1734243,2,bread,0.05
832,mid,bengaluru,desserts,0,0.16223701,5,1140.081508,3,bread,0.2326
625,budget,bengaluru,fast_food,0,0.612829427,9,387.4835166,7,side,0.05
3256,budget,mumbai,continental,0,0.424303146,3,473.1386426,4,dip,0.05
2665,mid,mumbai,north_indian,1,0.751392327,7,970.7065578,25,side,0.1135
2188,budget,bengaluru,continental,0,0.705543112,2,461.6256614,5,side,0.0898
3014,mid,delhi,biryani,0,0.539087527,12,704.2105313,1,dip,0.1495
1535,budget,pune,arabian,0,0.392697988,3,655.855257,3,bread,0.05
2577,premium,bengaluru,south_indian,1,0.425510039,3,506.9251402,25,starter,0.3029
79,budget,delhi,italian,0,0.439985116,8,444.9425251,31,dip,0.0838
1205,mid,chennai,biryani,1,0.775922701,8,281.1575417,4,bread,0.108
3185,budget,bengaluru,fast_food,1,0.362509801,5,314.4417529,5,dip,0.05
3856,budget,hyderabad,desserts,0,0.664262407,8,871.8101702,18,bread,0.05
2211,mid,delhi,desserts,0,0.459451388,7,245.589061,6,bread,0.0957
3207,budget,hyderabad,arabian,0,0.306085909,4,428.0212019,6,bread,0.0569
2971,mid,delhi,italian,1,0.944814111,5,408.9979698,2,bread,0.1002
340,mid,bengaluru,desserts,0,0.457609564,5,612.409118,7,dip,0.1788
2493,mid,hyderabad,biryani,0,0.170391865,2,835.6138306,28,dip,0.2292
787,premium,pune,fast_food,0,0.441936703,4,403.2487254,2,dessert,0.2042
951,mid,chennai,biryani,0,0.693991767,4,156.8151878,4,dip,0.1335
1143,budget,mumbai,biryani,1,0.541005271,5,849.3448104,31,bread,0.1007
1928,budget,mumbai,chinese,0,0.49177822,10,320.0964505,8,dip,0.0962
1635,mid,mumbai,north_indian,0,0.901442618,5,806.655569,3,bread,0.0971
1598,budget,bengaluru,fast_food,0,0.28871416,7,335.7622285,27,side,0.1051
2481,mid,chennai,arabian,0,0.456251502,9,455.447285,5,dip,0.1117
405,premium,mumbai,italian,0,0.894976142,4,414.7189026,24,starter,0.2464
1267,budget,pune,desserts,1,0.284533683,6,374.1258704,32,dip,0.0829
2976,budget,delhi,desserts,0,0.715028042,8,335.0875251,4,bread,0.0569
1455,mid,bengaluru,chinese,0,0.378804653,7,1122.630306,5,drink,0.2055
3863,mid,bengaluru,chinese,1,0.939389061,8,1087.160711,7,bread,0.1401
16,budget,mumbai,arabian,0,0.258092274,4,880.8729642,6,dip,0.1325
1860,mid,delhi,chinese,0,0.807928641,11,313.1451559,7,side,0.0873
786,budget,bengaluru,italian,1,0.422682828,7,517.0148097,30,dip,0.0858
2036,budget,bengaluru,south_indian,0,0.454656357,8,568.1357621,33,bread,0.05
2824,mid,chennai,arabian,0,0.316528142,6,317.134839,30,bread,0.2301
2186,mid,mumbai,chinese,0,0.571361442,5,372.84793,25,drink,0.1072
2743,mid,bengaluru,north_indian,0,0.310730894,7,429.4903468,37,bread,0.1215
2881,mid,mumbai,biryani,0,0.649368807,4,648.5845449,4,bread,0.2149
601,mid,bengaluru,arabian,0,0.759901829,6,821.7346719,28,dip,0.1884
3618,budget,delhi,desserts,0,0.628876264,6,605.5157119,6,bread,0.0836
2548,mid,hyderabad,fast_food,0,0.54394743,7,1225.757167,5,side,0.2179
3861,budget,hyderabad,italian,1,0.394002334,5,810.0803837,4,dip,0.1638
53,mid,hyderabad,desserts,1,0.326213507,7,448.94259,2,dip,0.186
3773,budget,mumbai,fast_food,0,0.387100617,6,1134.198524,32,dip,0.0971
1387,mid,kolkata,continental,0,0.458640855,8,871.9230838,3,drink,0.1317
2215,budget,bengaluru,continental,1,0.351726199,2,552.6944192,2,dip,0.1214
172,budget,hyderabad,north_indian,0,0.256538269,8,332.0447223,6,dip,0.1083
600,mid,bengaluru,south_indian,0,0.767524301,6,527.0637897,5,side,0.1211
1745,mid,chennai,fast_food,0,0.292654986,4,311.6327693,4,dip,0.1497
212,budget,mumbai,desserts,1,0.311572691,6,412.2957341,2,dip,0.0917
1146,budget,hyderabad,continental,0,0.809398047,4,918.2664556,6,bread,0.05
3031,premium,chennai,chinese,1,0.523411225,9,257.4814196,10,dessert,0.2564
1780,premium,mumbai,continental,0,0.758998643,8,1405.439186,4,drink,0.1956
